facilityid,name,address,city,county,state,address,county_state,zip,capacity,type,securelvl,status,ice_facility,latitude,longitude,historical_90,slow_90,no_90,rapid_90,WFIR_EALT,WFIR_EALS,WFIR_EALR,WFIR_RISKS,WFIR_RISKR
10000134,DEPARTMENT OF YOUTH SERVICES-CHALKVILLE CAMPUS,5849 OLD SPRINGVILLE RD,PINSON,JEFFERSON,AL,5849 OLD SPRINGVILLE RD PINSON AL 35126,JEFFERSON_AL,35126,92,STATE,JUVENILE,CLOSED,N,33.702697,-86.679922,76.2625,122.5,148.4,115.706,7811.279908,3.667096925,Very Low,3.225738589,Very Low
10000135,DEPARTMENT OF YOUTH SERVICES-VACCA CAMPUS,8950 ROEBUCK BLVD,BIRMINGHAM,JEFFERSON,AL,8950 ROEBUCK BLVD BIRMINGHAM AL 35206,JEFFERSON_AL,35206,50,STATE,JUVENILE,OPEN,N,33.586104,-86.713194,76.2625,122.5,148.4,115.706,7811.279908,3.667096925,Very Low,3.225738589,Very Low
10001207,BIRMINGHAM CITY JAIL,425 6TH AVENUE SOUTH,BIRMINGHAM,JEFFERSON,AL,425 6TH AVENUE SOUTH BIRMINGHAM AL 35205,JEFFERSON_AL,35205,50,LOCAL,NOT AVAILABLE,OPEN,N,33.538368,-86.736946,76.2625,122.5,148.4,115.706,7811.279908,3.667096925,Very Low,3.225738589,Very Low
10003715,BESSEMER JAIL,1822 2ND AVENUE NORTH,BESSEMER,JEFFERSON,AL,1822 2ND AVENUE NORTH BESSEMER AL 35020,JEFFERSON_AL,35020,400,LOCAL,NOT AVAILABLE,OPEN,N,33.401612,-86.953269,76.2625,122.5,148.4,115.706,7811.279908,3.667096925,Very Low,3.225738589,Very Low
10003714,KIMBERLY CITY JAIL,9256 STOUTS ROAD,KIMBERLY,JEFFERSON,AL,9256 STOUTS ROAD KIMBERLY AL 35091,JEFFERSON_AL,35091,50,LOCAL,NOT AVAILABLE,OPEN,N,33.772992,-86.81161,76.2625,122.5,148.4,115.706,7811.279908,3.667096925,Very Low,3.225738589,Very Low
10001203,TARRANT CITY JAIL,2593 COMMERCE CIRCLE,TARRANT,JEFFERSON,AL,2593 COMMERCE CIRCLE TARRANT AL 35217,JEFFERSON_AL,35217,50,LOCAL,NOT AVAILABLE,OPEN,N,33.584459,-86.774838,76.2625,122.5,148.4,115.706,7811.279908,3.667096925,Very Low,3.225738589,Very Low
10001205,BIRMINGHAM JAIL,809 RICHARD ARRINGTON JR BLVD N,BIRMINGHAM,JEFFERSON,AL,809 RICHARD ARRINGTON JR BLVD N BIRMINGHAM AL 35203,JEFFERSON_AL,35203,1075,COUNTY,MAXIMUM,OPEN,N,33.523008,-86.808726,76.2625,122.5,148.4,115.706,7811.279908,3.667096925,Very Low,3.225738589,Very Low
10001206,JEFFERSON COUNTY YOUTH DETENTION CENTER,140 2ND COURT N,BIRMINGHAM,JEFFERSON,AL,140 2ND COURT N BIRMINGHAM AL 35204,JEFFERSON_AL,35204,50,COUNTY,JUVENILE,OPEN,N,33.545239,-86.750976,76.2625,122.5,148.4,115.706,7811.279908,3.667096925,Very Low,3.225738589,Very Low
10006462,LAMAR COUNTY JAIL,1118 COUNTY ROAD,VERNON,LAMAR,AL,1118 COUNTY ROAD VERNON AL 35592,LAMAR_AL,35592,50,COUNTY,NOT AVAILABLE,OPEN,N,33.759159,-88.114769,78.2588,124.341,148.694,117.847,190.6900256,1.063794273,Very Low,1.030904965,Very Low
10005692,LAUDERDALE COUNTY WORK RELEASE CENTER,601 S SEMINARY STREET,FLORENCE,LAUDERDALE,AL,601 S SEMINARY STREET FLORENCE AL 35630,LAUDERDALE_AL,35630,50,COUNTY,MINIMUM,OPEN,N,34.797286,-87.672402,64.6379,112.862,139.5,106.862,1134.506348,1.927601693,Very Low,1.85382558,Very Low
10005693,LAUDERDALE COUNTY DETENTION CENTER,653 SOUTH SEMINARY STREET,FLORENCE,LAUDERDALE,AL,653 SOUTH SEMINARY STREET FLORENCE AL 35630,LAUDERDALE_AL,35630,203,COUNTY,NOT AVAILABLE,OPEN,N,34.797286,-87.672402,64.6379,112.862,139.5,106.862,1134.506348,1.927601693,Very Low,1.85382558,Very Low
10003696,LAWRENCE COUNTY JAIL,242 PARKER ROAD,MOULTON,LAWRENCE,AL,242 PARKER ROAD MOULTON AL 35650,LAWRENCE_AL,35650,50,COUNTY,NOT AVAILABLE,OPEN,N,34.510948,-87.286972,66.5,114.698,141.67,108.028,2126.356357,2.376623236,Very Low,1.895710821,Very Low
10006520,LEE COUNTY YOUTH DEVELOPMENT CENTER,1109 SPRING DRIVE,OPELIKA,LEE,AL,1109 SPRING DRIVE OPELIKA AL 36801,LEE_AL,36801,50,STATE,JUVENILE,OPEN,N,32.635375,-85.428301,69.7273,119.091,147.239,112.795,5952.745291,3.349557382,Very Low,2.021361921,Very Low
10003729,LEE COUNTY DETENTION CENTER,1900 FREDERICK ROAD,OPELIKA,LEE,AL,1900 FREDERICK ROAD OPELIKA AL 36801,LEE_AL,36801,420,COUNTY,NOT AVAILABLE,OPEN,N,32.621398,-85.413823,69.7273,119.091,147.239,112.795,5952.745291,3.349557382,Very Low,2.021361921,Very Low
10000130,LIMESTONE COUNTY JAIL,101 W ELM ST,ATHENS,LIMESTONE,AL,101 W ELM ST ATHENS AL 35611,LIMESTONE_AL,35611,50,COUNTY,NOT AVAILABLE,OPEN,N,34.788083,-86.961288,60.8353,109.553,137.141,103.212,351.7636558,1.304663896,Very Low,0.750248074,Very Low
10000129,LIMESTONE CORRECTIONAL FACILITY,28779 NICK DAVIS RD,HARVEST,LIMESTONE,AL,28779 NICK DAVIS RD HARVEST AL 35749,LIMESTONE_AL,35749,2086,STATE,CLOSE,OPEN,N,34.853524,-86.757278,60.8353,109.553,137.141,103.212,351.7636558,1.304663896,Very Low,0.750248074,Very Low
10006397,LOWNDES COUNTY DETENTION FACILITY,653 STATE HIGHWAY 21 S,HAYNEVILLE,LOWNDES,AL,653 STATE HIGHWAY 21 S HAYNEVILLE AL 36040,LOWNDES_AL,36040,119,COUNTY,NOT AVAILABLE,OPEN,N,32.182067,-86.578698,90.2941,135.324,160.627,128.539,483.1031872,1.450201299,Very Low,1.711032538,Very Low
10006522,SEQUEL TSI-TUSKEGEE,4280 US HIGHWAY 29 SOUTH,TUSKEGEE,MACON,AL,4280 US HIGHWAY 29 SOUTH TUSKEGEE AL 36083,MACON_AL,36083,51,STATE,JUVENILE,OPEN,N,32.424081,-85.696712,82.7526,129.196,155.588,122.608,1293.028694,2.01349726,Very Low,2.703446793,Very Low
10003733,MACON COUNTY DETENTION FACILITY,246 COUNTY ROAD 10 MAJOR BERNICE AUSTIN DR,TUSKEGEE,MACON,AL,246 COUNTY ROAD 10 MAJOR BERNICE AUSTIN DR TUSKEGEE AL 36083,MACON_AL,36083,50,COUNTY,NOT AVAILABLE,OPEN,N,32.424081,-85.696712,82.7526,129.196,155.588,122.608,1293.028694,2.01349726,Very Low,2.703446793,Very Low
10001193,MADISON COUNTY DETENTION FACILITY,815 WHEELER AVE,HUNTSVILLE,MADISON,AL,815 WHEELER AVE HUNTSVILLE AL 35801,MADISON_AL,35801,921,COUNTY,MAXIMUM,OPEN,N,34.756007,-86.616034,56.525,106.933,135.483,100.233,1941.565225,2.305679742,Very Low,1.378789015,Very Low
10006521,SEQUEL TSI MADISON,1329 BROWNS FERRY ROAD,MADISON,MADISON,AL,1329 BROWNS FERRY ROAD MADISON AL 35758,MADISON_AL,35758,48,STATE,JUVENILE,CLOSED,N,34.72322,-86.777812,56.525,106.933,135.483,100.233,1941.565225,2.305679742,Very Low,1.378789015,Very Low
10001950,MADISON COUNTY COURTHOUSE FACILITY,100 NORTHSIDE SQUARE,HUNTSVILLE,MADISON,AL,100 NORTHSIDE SQUARE HUNTSVILLE AL 35801,MADISON_AL,35801,50,COUNTY,NOT AVAILABLE,OPEN,N,34.756007,-86.616034,56.525,106.933,135.483,100.233,1941.565225,2.305679742,Very Low,1.378789015,Very Low
10001194,MADISON COUNTY DETENTION FACILITY-ANNEX 1,815 WHEELER AVE,HUNTSVILLE,MADISON,AL,815 WHEELER AVE HUNTSVILLE AL 35801,MADISON_AL,35801,50,COUNTY,NOT AVAILABLE,OPEN,N,34.756007,-86.616034,56.525,106.933,135.483,100.233,1941.565225,2.305679742,Very Low,1.378789015,Very Low
10006685,THE NEAVES-DAVIS CENTER FOR CHILDREN,817 COOK AVENUE,HUNTSVILLE,MADISON,AL,817 COOK AVENUE HUNTSVILLE AL 35801,MADISON_AL,35801,48,COUNTY,JUVENILE,OPEN,N,34.756007,-86.616034,56.525,106.933,135.483,100.233,1941.565225,2.305679742,Very Low,1.378789015,Very Low
10003734,MARENGO COUNTY DETENTION CENTER,101 DUNN STREET,LINDEN,MARENGO,AL,101 DUNN STREET LINDEN AL 36748,MARENGO_AL,36748,50,COUNTY,MAXIMUM,OPEN,N,32.307075,-87.79718,94.0282,137.528,161.317,130.535,716.4789564,1.653799293,Very Low,1.887414325,Very Low
10001199,HAMILTON COMMUNITY BASED FACILITY / COMMUNITY WORK CENTER,1826 BEXAR AVE E,HAMILTON,MARION,AL,1826 BEXAR AVE E HAMILTON AL 35570,MARION_AL,35570,264,STATE,MINIMUM,OPEN,N,34.143089,-87.974299,68.7264,116.594,142.708,110.019,1887.539354,2.284092357,Very Low,2.285915317,Very Low
10001197,HAMILTON AGED / INFIRMED,223 SASSER DR,HAMILTON,MARION,AL,223 SASSER DR HAMILTON AL 35570,MARION_AL,35570,300,STATE,MEDIUM,OPEN,N,34.143089,-87.974299,68.7264,116.594,142.708,110.019,1887.539354,2.284092357,Very Low,2.285915317,Very Low
10001198,MARION COUNTY JAIL,280 WINCHESTER DR,HAMILTON,MARION,AL,280 WINCHESTER DR HAMILTON AL 35570,MARION_AL,35570,86,COUNTY,NOT AVAILABLE,OPEN,N,34.143089,-87.974299,68.7264,116.594,142.708,110.019,1887.539354,2.284092357,Very Low,2.285915317,Very Low
10003699,BOAZ JAIL,101 LINE AVENUE,BOAZ,MARSHALL,AL,101 LINE AVENUE BOAZ AL 35957,MARSHALL_AL,35957,50,LOCAL,NOT AVAILABLE,OPEN,N,34.195589,-86.164076,58.8925,109.237,137.495,102.43,2924.910093,2.643133886,Very Low,2.646965088,Very Low
10003701,ARAB CITY JAIL,740 NORTH MAIN STREET,ARAB,MARSHALL,AL,740 NORTH MAIN STREET ARAB AL 35016,MARSHALL_AL,35016,24,LOCAL,NOT AVAILABLE,OPEN,N,34.320718,-86.49765,58.8925,109.237,137.495,102.43,2924.910093,2.643133886,Very Low,2.646965088,Very Low
10006454,ALBERTVILLE CITY JAIL,201 SOUTH BROAD STREET,ALBERTVILLE,MARSHALL,AL,201 SOUTH BROAD STREET ALBERTVILLE AL 35950,MARSHALL_AL,35950,50,LOCAL,NOT AVAILABLE,OPEN,N,34.230367,-86.204138,58.8925,109.237,137.495,102.43,2924.910093,2.643133886,Very Low,2.646965088,Very Low
10003702,MARSHALL COUNTY CORRECTIONS,1190 SAND MOUNTAIN DR.,ALBERTVILLE,MARSHALL,AL,1190 SAND MOUNTAIN DR. ALBERTVILLE AL 35950,MARSHALL_AL,35950,50,COUNTY,NOT AVAILABLE,OPEN,N,34.268678,-86.207699,58.8925,109.237,137.495,102.43,2924.910093,2.643133886,Very Low,2.646965088,Very Low
10003700,MARSHALL COUNTY SHERIFF'S DEPARTMENT AND COUNTY JAIL,423 BLOUNT AVENUE,GUNTERSVILLE,MARSHALL,AL,423 BLOUNT AVENUE GUNTERSVILLE AL 35976,MARSHALL_AL,35976,50,COUNTY,NOT AVAILABLE,OPEN,N,34.338575,-86.310647,58.8925,109.237,137.495,102.43,2924.910093,2.643133886,Very Low,2.646965088,Very Low
10001230,MOBILE COUNTY METRO JAIL,450 ST EMMANUEL ST,MOBILE,MOBILE,AL,450 ST EMMANUEL ST MOBILE AL 36603,MOBILE_AL,36603,1500,COUNTY,MAXIMUM,OPEN,N,30.665175,-88.125876,93.2356,140.764,165.546,133.931,2749049.306,25.89062286,Relatively Moderate,23.79001515,Relatively Moderate
10000150,MOBILE COMMUNITY BASED FACILITY / COMMUNITY WORK CENTER,2423 N BELTLINE HWY,PRITCHARD,MOBILE,AL,2423 N BELTLINE HWY PRITCHARD AL 36610,MOBILE_AL,36610,254,STATE,MINIMUM,OPEN,N,30.737956,-88.108934,93.2356,140.764,165.546,133.931,2749049.306,25.89062286,Relatively Moderate,23.79001515,Relatively Moderate
10003754,MOBILE COUNTY COMMUNITY CORRECTIONS CENTER,3925 MICHAEL BLVD,MOBILE,MOBILE,AL,3925 MICHAEL BLVD MOBILE AL 36609,MOBILE_AL,36609,50,COUNTY,MINIMUM,OPEN,N,30.668148,-88.150306,93.2356,140.764,165.546,133.931,2749049.306,25.89062286,Relatively Moderate,23.79001515,Relatively Moderate
10003753,CHICKASAW JAIL,224 NORTH CRAFT HWY.,CHICKASAW,MOBILE,AL,224 NORTH CRAFT HWY. CHICKASAW AL 36611,MOBILE_AL,36611,50,LOCAL,NOT AVAILABLE,OPEN,N,30.764368,-88.073679,93.2356,140.764,165.546,133.931,2749049.306,25.89062286,Relatively Moderate,23.79001515,Relatively Moderate
10006681,JAMES T. STRICKLAND YOUTH CENTER,2315 COSTARIDES STREET,MOBILE,MOBILE,AL,2315 COSTARIDES STREET MOBILE AL 36617,MOBILE_AL,36617,95,COUNTY,JUVENILE,OPEN,N,30.699928,-88.093248,93.2356,140.764,165.546,133.931,2749049.306,25.89062286,Relatively Moderate,23.79001515,Relatively Moderate
10006683,MONROE COUNTY DETENTION CENTER,160 WILCOX ST,MONROEVILLE,MONROE,AL,160 WILCOX ST MONROEVILLE AL 36460,MONROE_AL,36460,50,COUNTY,NOT AVAILABLE,OPEN,N,31.518528,-87.318706,95.7162,141.311,165.412,134.365,15625.98962,4.620590696,Very Low,5.471452658,Very Low
10001220,MONTGOMERY MUNICIPAL JAIL,320 N RIPLEY ST,MONTGOMERY,MONTGOMERY,AL,320 N RIPLEY ST MONTGOMERY AL 36104,MONTGOMERY_AL,36104,50,LOCAL,NOT AVAILABLE,OPEN,N,32.381556,-86.297754,90.1217,135.391,160.826,128.652,3103.128479,2.69576217,Very Low,2.577693572,Very Low
10001222,MONTGOMERY WOMEN'S FACILITY,12085 WARES FERRY RD,MONTGOMERY,MONTGOMERY,AL,12085 WARES FERRY RD MONTGOMERY AL 36117,MONTGOMERY_AL,36117,300,STATE,MEDIUM,OPEN,N,32.384681,-86.252431,90.1217,135.391,160.826,128.652,3103.128479,2.69576217,Very Low,2.577693572,Very Low
10001221,KILBY CORRECTIONAL FACILITY,12201 WARES FERRY RD,MONTGOMERY,MONTGOMERY,AL,12201 WARES FERRY RD MONTGOMERY AL 36117,MONTGOMERY_AL,36117,1421,STATE,CLOSE,OPEN,N,32.384681,-86.252431,90.1217,135.391,160.826,128.652,3103.128479,2.69576217,Very Low,2.577693572,Very Low
10006523,J WALTER WOOD JR RESIDENTIAL TREATMENT FACILITY,851 SPROTT DR,MONTGOMERY,MONTGOMERY,AL,851 SPROTT DR MONTGOMERY AL 36117,MONTGOMERY_AL,36117,24,STATE,JUVENILE,OPEN,N,32.359185,-86.239651,90.1217,135.391,160.826,128.652,3103.128479,2.69576217,Very Low,2.577693572,Very Low
10003736,ALABAMA DEPARTMENT OF YOUTH SERVICES - MT. MEIGS,1000 INDUSTRIAL SCHOOL ROAD,MONTGOMERY,MONTGOMERY,AL,1000 INDUSTRIAL SCHOOL ROAD MONTGOMERY AL 36057,MONTGOMERY_AL,36057,264,STATE,JUVENILE,OPEN,N,32.359185,-86.239651,90.1217,135.391,160.826,128.652,3103.128479,2.69576217,Very Low,2.577693572,Very Low
10000141,FPC MONTGOMERY,MAXWELL AIR FORCE BASE,MONTGOMERY,MONTGOMERY,AL,MAXWELL AIR FORCE BASE MONTGOMERY AL 36112,MONTGOMERY_AL,36112,920,FEDERAL,MINIMUM,OPEN,N,32.377199,-86.34205,90.1217,135.391,160.826,128.652,3103.128479,2.69576217,Very Low,2.577693572,Very Low
10001218,RED EAGLE COMMUNITY WORK CENTER,1290 RED EAGLE RD,MONTGOMERY,MONTGOMERY,AL,1290 RED EAGLE RD MONTGOMERY AL 36110,MONTGOMERY_AL,36110,340,STATE,MINIMUM,OPEN,N,32.359185,-86.239651,90.1217,135.391,160.826,128.652,3103.128479,2.69576217,Very Low,2.577693572,Very Low
10001217,MONTGOMERY COUNTY JAIL,225 S MCDONOUGH ST,MONTGOMERY,MONTGOMERY,AL,225 S MCDONOUGH ST MONTGOMERY AL 36104,MONTGOMERY_AL,36104,1290,COUNTY,MEDIUM,OPEN,N,32.374358,-86.304559,90.1217,135.391,160.826,128.652,3103.128479,2.69576217,Very Low,2.577693572,Very Low
10006684,MONTGOMERY COUNTY YOUTH FACILITY,1111 AIR BASE BLVD,MONTGOMERY,MONTGOMERY,AL,1111 AIR BASE BLVD MONTGOMERY AL 36108,MONTGOMERY_AL,36108,52,COUNTY,JUVENILE,OPEN,N,32.355234,-86.344154,90.1217,135.391,160.826,128.652,3103.128479,2.69576217,Very Low,2.577693572,Very Low
10003697,DECATUR CITY JAIL,402 LEE STREET NORTHEAST,DECATUR,MORGAN,AL,402 LEE STREET NORTHEAST DECATUR AL 35601,MORGAN_AL,35601,50,LOCAL,NOT AVAILABLE,OPEN,N,34.606316,-86.983545,62.3908,111.483,139.138,104.759,1678.269906,2.196353588,Very Low,1.845489988,Very Low
10003698,DECATUR COMMUNITY BASED FACILITY / COMMUNITY WORK CENTER,1401 STATE HIGHWAY 20 WEST,DECATUR,MORGAN,AL,1401 STATE HIGHWAY 20 WEST DECATUR AL 35601,MORGAN_AL,35601,740,STATE,MINIMUM,OPEN,N,34.575717,-86.990658,62.3908,111.483,139.138,104.759,1678.269906,2.196353588,Very Low,1.845489988,Very Low
10006257,MORGAN COUNTY JAIL,119 LEE STREET,DECATUR,MORGAN,AL,119 LEE STREET DECATUR AL 35601,MORGAN_AL,35601,50,COUNTY,NOT AVAILABLE,OPEN,N,34.606338,-86.987518,62.3908,111.483,139.138,104.759,1678.269906,2.196353588,Very Low,1.845489988,Very Low
10003726,MARION CITY JAIL,401 PICKENS STREET,MARION,PERRY,AL,401 PICKENS STREET MARION AL 36756,PERRY_AL,36756,50,LOCAL,NOT AVAILABLE,OPEN,N,32.633169,-87.318,85.3818,130.5,155.682,123.536,457.1596515,1.423762729,Very Low,2.458640689,Very Low
10003727,PERRY COUNTY CORRECTIONAL CENTER,RT. 2 BOX 176 HWY 80,UNIONTOWN,PERRY,AL,RT. 2 BOX 176 HWY 80 UNIONTOWN AL 36786,PERRY_AL,36786,726,COUNTY,MAXIMUM,CLOSED,N,32.449288,-87.512705,85.3818,130.5,155.682,123.536,457.1596515,1.423762729,Very Low,2.458640689,Very Low
10003725,PERRY COUNTY JAIL,202 PICKENS STREET,MARION,PERRY,AL,202 PICKENS STREET MARION AL 36756,PERRY_AL,36756,50,COUNTY,NOT AVAILABLE,OPEN,N,32.633169,-87.318,85.3818,130.5,155.682,123.536,457.1596515,1.423762729,Very Low,2.458640689,Very Low
10006173,FCI ALICEVILLE,11070 HIGHWAY 14,ALICEVILLE,PICKENS,AL,11070 HIGHWAY 14 ALICEVILLE AL 35442,PICKENS_AL,35442,1536,FEDERAL,MINIMUM,OPEN,N,33.129658,-88.157027,0,0,0,0,682.8210814,1.627486129,Very Low,1.867425802,Very Low
10006174,FCI ALICEVILLE CAMP,11070 HIGHWAY 14,ALICEVILLE,PICKENS,AL,11070 HIGHWAY 14 ALICEVILLE AL 35442,PICKENS_AL,35442,256,FEDERAL,MINIMUM,OPEN,N,33.129658,-88.157027,0,0,0,0,682.8210814,1.627486129,Very Low,1.867425802,Very Low
10006396,PICKENS COUNTY JAIL,188 CEMETERY ST,CARROLLTON,PICKENS,AL,188 CEMETERY ST CARROLLTON AL 35447,PICKENS_AL,35447,50,COUNTY,NOT AVAILABLE,OPEN,N,33.261774,-88.09597,87.6357,130.481,153.783,124.016,682.8210814,1.627486129,Very Low,1.867425802,Very Low
10003740,TROY CITY JAIL,300 E ELM STREET,TROY,PIKE,AL,300 E ELM STREET TROY AL 36081,PIKE_AL,36081,18,LOCAL,NOT AVAILABLE,OPEN,N,31.79822,-85.968781,89.3077,136.462,162.066,129.582,572.1530037,1.534330964,Very Low,1.416760894,Very Low
10003739,PIKE COUNTY JAIL / SHERIFF,120 CHURCH STREET,TROY,PIKE,AL,120 CHURCH STREET TROY AL 36081,PIKE_AL,36081,50,COUNTY,NOT AVAILABLE,OPEN,N,31.79822,-85.968781,89.3077,136.462,162.066,129.582,572.1530037,1.534330964,Very Low,1.416760894,Very Low
10006395,RANDOLPH COUNTY JAIL,1 N MAIN,WEDOWEE,RANDOLPH,AL,1 N MAIN WEDOWEE AL 36278,RANDOLPH_AL,36278,50,COUNTY,NOT AVAILABLE,OPEN,N,33.310626,-85.488721,59.4713,111.977,140.816,105.138,4358.846939,3.019063135,Very Low,2.990168165,Very Low
10003735,RUSSELL COUNTY JAIL,307 PRENTISS DRIVE,PHENIX CITY,RUSSELL,AL,307 PRENTISS DRIVE PHENIX CITY AL 36869,RUSSELL_AL,36869,215,COUNTY,NOT AVAILABLE,OPEN,N,32.439821,-85.020273,82.172,128.688,155.409,122.366,2161.482155,2.389638502,Very Low,2.591839562,Very Low
10003718,HELENA CITY JAIL,816 STATE HIGHWAY 52 EAST,HELENA,SHELBY,AL,816 STATE HIGHWAY 52 EAST HELENA AL 35080,SHELBY_AL,35080,50,LOCAL,NOT AVAILABLE,OPEN,N,32.688053,-86.810585,78.595,125.107,151.405,118.207,3013.06126,2.669424504,Very Low,1.1983419,Very Low
10006524,ALABAMA THERAPEUTIC EDUCATION FACILITY,102 INDUSTRIAL PARKWAY,COLUMBIANA,SHELBY,AL,102 INDUSTRIAL PARKWAY COLUMBIANA AL 35051,SHELBY_AL,35051,724,STATE,NOT AVAILABLE,OPEN,N,33.179659,-86.624445,78.595,125.107,151.405,118.207,3013.06126,2.669424504,Very Low,1.1983419,Very Low
10006898,ALABASTER CITY JAIL,201 1ST STREET N,ALABASTER,SHELBY,AL,201 1ST STREET N ALABASTER AL 35007,SHELBY_AL,35007,50,LOCAL,NOT AVAILABLE,OPEN,N,33.245347,-86.816193,78.595,125.107,151.405,118.207,3013.06126,2.669424504,Very Low,1.1983419,Very Low
10006461,HOOVER CITY JAIL,2020 VALLEYDALE ROAD,HOOVER,SHELBY,AL,2020 VALLEYDALE ROAD HOOVER AL 35244,SHELBY_AL,35244,64,LOCAL,NOT AVAILABLE,OPEN,N,33.348053,-86.79305,78.595,125.107,151.405,118.207,3013.06126,2.669424504,Very Low,1.1983419,Very Low
10003717,SHELBY COUNTY CORRECTIONAL FACILITY,380 MCDOW ROAD,COLUMBIANA,SHELBY,AL,380 MCDOW ROAD COLUMBIANA AL 35051,SHELBY_AL,35051,500,COUNTY,NOT AVAILABLE,OPEN,N,33.184936,-86.626405,78.595,125.107,151.405,118.207,3013.06126,2.669424504,Very Low,1.1983419,Very Low
10003716,SHELBY COUNTY JUVENILE DETENTION CENTER,222 MCDOW ROAD,COLUMBIANA,SHELBY,AL,222 MCDOW ROAD COLUMBIANA AL 35051,SHELBY_AL,35051,34,COUNTY,JUVENILE,OPEN,N,33.182116,-86.627593,78.595,125.107,151.405,118.207,3013.06126,2.669424504,Very Low,1.1983419,Very Low
10006465,ST. CLAIR COUNTY - ASHVILLE JAIL,162 6TH AVE,ASHVILLE,ST. CLAIR,AL,162 6TH AVE ASHVILLE AL 35953,ST. CLAIR_AL,35953,74,COUNTY,NOT AVAILABLE,OPEN,N,33.82942,-86.274036,68.9794,117.423,144.402,110.619,#N/A,#N/A,#N/A,#N/A,#N/A
10003710,SAINT CLAIR CORRECTIONAL FACILITY,1000 SAINT CLAIR ROAD,SPRINGVILLE,ST. CLAIR,AL,1000 SAINT CLAIR ROAD SPRINGVILLE AL 35146,ST. CLAIR_AL,35146,1514,STATE,CLOSE,OPEN,N,33.77531,-86.479318,68.9794,117.423,144.402,110.619,#N/A,#N/A,#N/A,#N/A,#N/A
10001201,ST. CLAIR COUNTY - PELL CITY JAIL,1805 1ST AVE N,PELL CITY,ST. CLAIR,AL,1805 1ST AVE N PELL CITY AL 35120,ST. CLAIR_AL,35120,106,COUNTY,NOT AVAILABLE,OPEN,N,33.587255,-86.285968,68.9794,117.423,144.402,110.619,#N/A,#N/A,#N/A,#N/A,#N/A
10003724,SUMTER COUNTY SHERRIFS DEPARTMENT/JAIL,118 HOSPITAL DRIVE,LIVINGSTON,SUMTER,AL,118 HOSPITAL DRIVE LIVINGSTON AL 35470,SUMTER_AL,35470,50,COUNTY,NOT AVAILABLE,OPEN,N,32.597221,-88.185101,93.2879,136,159.553,129.258,254.36855,1.17103388,Very Low,1.984690391,Very Low
10001209,CHILDERSBURG COMMUNITY BASED FACILITY / COMMUNITY WORK CENTER,13501 PLANT RD,ALPINE,TALLADEGA,AL,13501 PLANT RD ALPINE AL 35014,TALLADEGA_AL,35014,550,STATE,MINIMUM,OPEN,N,33.353466,-86.338242,78.3636,125.164,151.236,118.427,5387.735063,3.240040205,Very Low,3.045139043,Very Low
10005694,FCI TALLADEGA CAMP,565 EAST RENFROE ROAD,TALLADEGA,TALLADEGA,AL,565 EAST RENFROE ROAD TALLADEGA AL 35160,TALLADEGA_AL,35160,296,FEDERAL,MINIMUM,OPEN,N,33.425143,-86.146648,78.3636,125.164,151.236,118.427,5387.735063,3.240040205,Very Low,3.045139043,Very Low
10000136,FCI TALLADEGA,565 EAST RENFROE ROAD,TALLADEGA,TALLADEGA,AL,565 EAST RENFROE ROAD TALLADEGA AL 35160,TALLADEGA_AL,35160,624,FEDERAL,MEDIUM,OPEN,N,33.425143,-86.146648,78.3636,125.164,151.236,118.427,5387.735063,3.240040205,Very Low,3.045139043,Very Low
10001208,TALLADEGA COUNTY JAIL,150 E RENFROE RD,TALLADEGA,TALLADEGA,AL,150 E RENFROE RD TALLADEGA AL 35160,TALLADEGA_AL,35160,485,COUNTY,NOT AVAILABLE,OPEN,N,33.425143,-86.146648,78.3636,125.164,151.236,118.427,5387.735063,3.240040205,Very Low,3.045139043,Very Low
10005696,TALLAPOOSA COUNTY JAIL,316 INDUSTRIAL PARK DRIVE,DADEVILLE,TALLAPOOSA,AL,316 INDUSTRIAL PARK DRIVE DADEVILLE AL 36853,TALLAPOOSA_AL,36853,50,COUNTY,NOT AVAILABLE,OPEN,N,32.813738,-85.773822,75.2336,123.72,150.776,117.075,3768.417196,2.876082334,Very Low,3.114549978,Very Low
10001210,TAYLOR HARDIN SECURE MEDICAL FACILITY,1301 JACK WARNER PARKWAY NE,TUSCALOOSA,TUSCALOOSA,AL,1301 JACK WARNER PARKWAY NE TUSCALOOSA AL 35404,TUSCALOOSA_AL,35404,115,STATE,MAXIMUM,OPEN,N,33.219063,-87.518139,83.5131,127.916,152.497,121.22,7819.260207,3.668345315,Very Low,2.823324869,Very Low
10001953,TUSCALOOSA COUNTY JAIL,1600 26TH AVE,TUSCALOOSA,TUSCALOOSA,AL,1600 26TH AVE TUSCALOOSA AL 35401,TUSCALOOSA_AL,35401,50,COUNTY,MAXIMUM,OPEN,N,33.198509,-87.566962,83.5131,127.916,152.497,121.22,7819.260207,3.668345315,Very Low,2.823324869,Very Low
10001211,TUSCALOOSA COUNTY JUVENILE DETENTION CENTER,5941 12TH AVE E,TUSCALOOSA,TUSCALOOSA,AL,5941 12TH AVE E TUSCALOOSA AL 35405,TUSCALOOSA_AL,35405,50,COUNTY,JUVENILE,OPEN,N,33.153126,-87.521934,83.5131,127.916,152.497,121.22,7819.260207,3.668345315,Very Low,2.823324869,Very Low
